train/epsilon,train/grad_norm,episode/goal_reward,train/learning_rate,train/loss,episode/actions_up,train/buffer_size,episode/clipped_reward,_step,train/episode,episode/tracking_reward,_runtime,_timestamp,episode/actions_down,episode/total_reward,episode/actions_neutral,episode/action_all,run_id,run_name,group
0.98387204,0.04420384741496793,,0.0003,0.05211345851421356,,30000,,254656.0,298,,6503.35330401,1787939556.5183363,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9828326133333334,0.10154800551360593,,0.0003,0.061895281076431274,,30000,,271068.0,316,,6918.84570407,1787939972.0347214,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.98183296,0.07169858700668658,,0.0003,0.03778000548481941,,30000,,286852.0,337,,7315.875416703,1787940369.0285418,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.98012296,0.06453719677729254,,0.0003,0.041578248143196106,,30000,,313852.0,367,,8002.645081409,1787941055.8055282,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9792760666666667,0.01980591893847231,,0.0003,0.04523002356290817,,30000,,327224.0,383,,8342.31275787,1787941395.4814456,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.97698112,0.08414172521025935,,0.0003,0.055817779153585434,,30000,,363460.0,426,,9260.647111852,1787942313.8001542,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9766482400000001,0.025331034172513173,,0.0003,0.045761965215206146,,30000,,368716.0,433,,9394.911097978,1787942448.0823374,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9749957466666667,0.027149686162695863,,0.0003,0.05146437883377075,,30000,,394808.0,464,,10057.618830534,1787943110.7810013,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9741176933333333,0.02468920959290379,,0.0003,0.05233386158943176,,30000,,408672.0,481,,10410.447849987,1787943463.6004689,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.97355732,0.030170103643075187,,0.0003,0.04223186522722244,,30000,,417520.0,490,,10634.240181273,1787943687.3588464,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9698695466666666,0.029006884814713477,,0.0003,0.05358375608921051,,30000,,475748.0,559,,12115.945308399,1787945169.1074862,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9691548933333334,0.12999052506117326,,0.0003,0.06310965120792389,,30000,,487032.0,572,,12402.932245683,1787945456.0979288,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9669584933333334,0.046436380938483825,,0.0003,0.03569707274436951,,30000,,521712.0,612,,13282.173215626,1787946335.3284147,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9668865466666667,0.11848394866273569,,0.0003,0.04352758079767227,,30000,,522848.0,613,,13310.995359417,1787946364.1140654,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9660371200000001,0.05346752134653203,,0.0003,0.05466190725564957,,30000,,536260.0,629,,13651.387157223,1787946704.5514765,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9659737866666667,0.012761657941187029,,0.0003,0.04685574769973755,,30000,,537260.0,630,,13676.81332291,1787946729.9742515,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9653498266666667,0.012961986059653532,,0.0003,0.04888821020722389,,30000,,547112.0,642,,13927.109176263,1787946980.2207873,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9636215866666666,0.10104173453233455,,0.0003,0.054529547691345215,,30000,,574400.0,674,,14622.921846251,1787947676.0877652,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9626300400000001,0.02669381306173738,,0.0003,0.05139937624335289,,30000,,590056.0,693,,15021.680940519,1787948074.8556848,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9624291466666667,0.022127195918738428,,0.0003,0.05142442137002945,,30000,,593228.0,697,,15102.451750411,1787948155.616151,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.96170436,0.017843635331254815,,0.0003,0.0473053865134716,,30000,,604672.0,710,,15393.386319473,1787948446.5661302,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9615705999999999,0.053992501241462536,,0.0003,0.04685105010867119,,30000,,606784.0,713,,15447.074242471,1787948500.237128,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9573754,0.13832725376999574,,0.0003,0.049615658819675446,,30000,,673024.0,791,,17129.71670183,1787950182.8725455,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.95615028,0.030719419090875586,,0.0003,0.047158680856227875,,30000,,692368.0,815,,17623.01480569,1787950676.188039,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9559957466666666,0.16883081695640537,,0.0003,0.03581954911351204,,30000,,694808.0,816,,17685.13174898,1787950738.2396302,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9559177200000001,0.054264952557138146,,0.0003,0.051580507308244705,,30000,,696040.0,819,,17716.837707825,1787950769.9955995,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9553021199999999,0.06356879246200123,,0.0003,0.05401940643787384,,30000,,705760.0,831,,17964.033964377,1787951017.200559,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9552441066666667,0.043427416112189726,,0.0003,0.048850759863853455,,30000,,706676.0,831,,17987.076547584,1787951040.2400773,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9535918666666666,0.07951483587524835,,0.0003,0.0467325821518898,,30000,,732764.0,863,,18652.190490233,1787951705.355441,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9521471066666667,0.05550981117046134,,0.0003,0.04761862754821777,,30000,,755576.0,890,,19234.73536647,1787952287.9098306,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9478412,0.020802557489912908,,0.0003,0.05194900184869766,,30000,,823564.0,969,,20967.272307923,1787954020.4331653,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9474414400000001,0.07094075385185285,,0.0003,0.044414177536964417,,30000,,829876.0,977,,21127.494909339,1787954180.6490667,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9470383866666666,0.04934603134959983,,0.0003,0.05031149089336395,,30000,,836240.0,984,,21290.26329698,1787954343.4225187,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9468027866666666,0.013651522264773876,,0.0003,0.04959540814161301,,30000,,839960.0,989,,21385.049292364,1787954438.2088377,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9467480666666667,0.06423238023732125,,0.0003,0.05530436336994171,,30000,,840824.0,990,,21407.282040581,1787954460.4394653,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.94400396,0.017005278839451923,,0.0003,0.05316254496574402,,30000,,884152.0,1041,,22511.764197238,1787955564.9247756,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.94312996,0.07821946731538093,,0.0003,0.05282603204250336,,30000,,897952.0,1057,,22863.246931154,1787955916.4163327,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.94242696,0.10330852954508085,,0.0003,0.055508505553007126,,30000,,909052.0,1069,,23145.399724895,1787956198.528216,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9423666666666667,0.031451939514050994,,0.0003,0.05649863928556442,,30000,,910004.0,1070,,23169.248393786,1787956222.4139018,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9395027333333333,0.059286766062009624,,0.0003,0.04395033419132233,,30000,,955224.0,1125,,24324.265790841,1787957377.426998,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9384964933333334,0.008016381377826818,,0.0003,0.047449588775634766,,30000,,971112.0,1142,,24728.478210347,1787957781.6430173,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.93760552,0.05924591804306986,,0.0003,0.05408933758735657,,30000,,985180.0,1158,,25087.493716947,1787958140.6693933,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9359213599999999,0.056543553033747085,,0.0003,0.048843689262866974,,30000,,1011772.0,1191,,25762.074257423,1787958815.2362177,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9352687733333334,0.051197027747612686,,0.0003,0.05662886053323746,,30000,,1022076.0,1203,,26024.797008817,1787959077.9541235,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.93502684,0.020018474389245196,,0.0003,0.04813464730978012,,30000,,1025896.0,1208,,26122.739799845,1787959175.900268,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9341194,0.11473306988407155,,0.0003,0.057047270238399506,,30000,,1040224.0,1225,,26487.609733525,1787959540.7752955,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.93262144,0.05402605758704158,,0.0003,0.05017272010445595,,30000,,1063876.0,1253,,27087.50758463,1787960140.6682084,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9320066,0.031969544286583315,,0.0003,0.05292762443423271,,30000,,1073584.0,1265,,27333.558014861,1787960386.7249408,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.93142216,0.01523095493424103,,0.0003,0.05754206329584122,,30000,,1082812.0,1275,,27568.249984705,1787960621.410308,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.93087344,0.08299607686020112,,0.0003,0.060415901243686676,,30000,,1091476.0,1285,,27788.202348925,1787960841.3697307,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9295680133333334,0.08342716776544044,,0.0003,0.04030860215425491,,30000,,1112088.0,1308,,28312.27175747,1787961365.4354222,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9277146266666667,0.048985453420234,,0.0003,0.055458396673202515,,30000,,1141352.0,1344,,29052.539859026,1787962105.70546,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9270455733333334,0.12108910839674927,,0.0003,0.035904690623283386,,30000,,1151916.0,1356,,29320.419280265,1787962373.5818338,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.92461028,0.02215549900029464,,0.0003,0.056392282247543335,,30000,,1190368.0,1400,,30292.340211494,1787963345.5021029,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9233347466666667,0.016815304087203643,,0.0003,0.05015714839100838,,30000,,1210508.0,1424,,30803.558411965,1787963856.7224858,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9215011200000001,0.0713995584580148,,0.0003,0.04636203497648239,,30000,,1239460.0,1459,,31536.35407643,1787964589.5156503,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9194964933333334,0.05388700008346089,,0.0003,0.047007132321596146,,30000,,1271112.0,1496,,32340.652005669,1787965393.8212943,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9192928133333333,0.05070773106537311,,0.0003,0.040439408272504807,,30000,,1274328.0,1500,,32422.052748514,1787965475.2157187,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9174123200000001,0.12379560975175012,,0.0003,0.0405045822262764,,30000,,1304020.0,1535,,33170.923479528,1787966224.0779026,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.91697456,0.04120768015297245,,0.0003,0.052671510726213455,,30000,,1310932.0,1543,,33346.872966542,1787966400.0471246,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.91691832,0.04600566555961101,,0.0003,0.042532779276371,,30000,,1311820.0,1543,,33369.13385979,1787966422.2973142,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9121452666666666,0.10212441331413341,,0.0003,0.056139055639505386,,30000,,1387184.0,1634,,35271.285067521,1787968324.4459994,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9067257066666666,0.023756765025736846,,0.0003,0.051813628524541855,,30000,,1472756.0,1735,,37435.980977426,1787970489.143231,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.90638928,0.05946941608651766,,0.0003,0.045049093663692474,,30000,,1478068.0,1742,,37570.517996831,1787970623.6770217,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9037100266666667,0.06152850938945465,,0.0003,0.05717766657471657,,30000,,1520372.0,1791,,38636.362032676,1787971689.5282931,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.9004438,0.06736457016976866,,0.0003,0.06291082501411438,,30000,,1571944.0,1853,,39938.265295534,1787972991.3799772,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8996645466666666,0.027880539952398052,,0.0003,0.04537997022271156,,30000,,1584248.0,1868,,40249.883905106,1787973303.0610764,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8993620666666667,0.03823740037594006,,0.0003,0.05363975465297699,,30000,,1589024.0,1874,,40370.11765696,1787973423.2785006,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8984652666666667,0.09449037056750456,,0.0003,0.04245592653751373,,30000,,1603184.0,1890,,40728.640582427,1787973781.8048973,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8971912533333333,0.06098119702383542,,0.0003,0.04801687225699425,,30000,,1623300.0,1915,,41235.361911384,1787974288.524763,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8967616,0.09285429469516655,,0.0003,0.04920833930373192,,30000,,1630084.0,1923,,41405.998708238,1787974459.16506,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8954379333333333,0.038644208827670536,,0.0003,0.04756031185388565,,30000,,1650984.0,1947,,41932.549864626,1787974985.7178364,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8950521066666667,0.10148263486803441,,0.0003,0.05656438320875168,,30000,,1657076.0,1955,,42085.47052641,1787975138.623863,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.89419964,0.05682193692352034,,0.0003,0.04773920029401779,,30000,,1670536.0,1970,,42425.268048043,1787975478.428866,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8929626133333334,0.05880578139672895,,0.0003,0.05643284320831299,,30000,,1690068.0,1995,,42917.71859244,1787975970.8891318,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8908186533333334,0.06832191235569443,,0.0003,0.04419064149260521,,30000,,1723920.0,2035,,43771.604969084,1787976824.7252016,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8898595333333333,0.06396211758622293,,0.0003,0.059790562838315964,,30000,,1739064.0,2052,,44152.085403407,1787977205.2362247,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8887722266666667,0.09035529594820141,,0.0003,0.06905795633792877,,30000,,1756232.0,2073,,44586.127975595,1787977639.238487,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.88622952,0.10321794349137979,,0.0003,0.05530978739261627,,30000,,1796380.0,2120,,45598.66811909,1787978651.828012,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8840759333333333,0.03355982538340919,,0.0003,0.05771873891353607,,30000,,1830384.0,2160,,46458.900516663,1787979512.0718193,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.88320168,0.14165692335605087,,0.0003,0.05456572771072388,,30000,,1844188.0,2176,,46808.008157567,1787979861.1713321,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8828764,0.03469532839324385,,0.0003,0.05230800434947014,,30000,,1849324.0,2182,,46938.301822663,1787979991.460074,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.88121656,0.016785696064052388,,0.0003,0.04508958011865616,,30000,,1875532.0,2214,,47598.968671088,1787980652.1220276,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.88017764,0.029958523276174816,,0.0003,0.04954006150364876,,30000,,1891936.0,2234,,48013.297213061,1787981066.462257,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8798928933333333,0.1342574543312222,,0.0003,0.04805576056241989,,30000,,1896432.0,2239,,48127.09295489,1787981180.2478483,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8795982666666666,0.052850714947141705,,0.0003,0.04701391980051994,,30000,,1901084.0,2245,,48244.862664834,1787981298.029236,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8795797733333334,0.07301617502110716,,0.0003,0.04489244520664215,,30000,,1901376.0,2245,,48252.263540829,1787981305.432006,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.87863408,0.06175372358604838,,0.0003,0.053313247859478,,30000,,1916308.0,2263,,48627.408022845,1787981680.5704527,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8778454533333334,0.03017082260074595,,0.0003,0.05116114020347595,,30000,,1928760.0,2277,,48939.989795215,1787981993.147591,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8750159733333334,0.08968031191592188,,0.0003,0.04875968396663666,,30000,,1973436.0,2328,,50066.222114725,1787983119.3918905,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8744690266666666,0.019029140283056318,,0.0003,0.04899429902434349,,30000,,1982072.0,2339,,50283.426113933,1787983336.5876925,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.873289,0.036302345186103355,,0.0003,0.06084008514881134,,30000,,2000704.0,2360,,50751.578082556,1787983804.740553,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8730832933333333,0.055943851915499575,,0.0003,0.054512619972229004,,30000,,2003952.0,2365,,50833.339785991,1787983886.501707,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8683943466666667,0.05122790909908459,,0.0003,0.05202443152666092,,30000,,2077988.0,2452,,52699.527050756,1787985752.6400583,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8675408666666666,0.030856462476681258,,0.0003,0.054771553725004196,,30000,,2091464.0,2469,,53037.674264077,1787986090.838813,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8673361733333333,0.01165347310967566,,0.0003,0.056554459035396576,,30000,,2094696.0,2472,,53118.806198844,1787986171.970167,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8662463333333333,0.03713783075395277,,0.0003,0.049472905695438385,,30000,,2111904.0,2493,,53552.133689994,1787986605.2917557,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.86580148,0.08684786339980248,,0.0003,0.039452776312828064,,30000,,2118928.0,2501,,53729.827197662,1787986782.9905975,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8639693733333333,0.039075159860552634,,0.0003,0.05656343698501587,,30000,,2147856.0,2533,,54458.791004423,1787987511.953739,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8604857866666666,0.03508490875037293,,0.0003,0.05163327232003212,,30000,,2202860.0,2600,,55837.970359681,1787988891.13321,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8583772933333333,0.029519615366176227,,0.0003,0.04697245731949806,,30000,,2236152.0,2640,,56676.112621495,1787989729.278195,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8552255733333334,0.10635012493358417,,0.0003,0.0550655722618103,,30000,,2285916.0,2699,,57930.825151393,1787990984.0133948,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8550829466666667,0.018310692372567994,,0.0003,0.06654658913612366,,30000,,2288168.0,2702,,57987.418148054,1787991040.5871046,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8521627733333333,0.05738371615811471,,0.0003,0.05796710401773453,,30000,,2334276.0,2757,,59146.216745878,1787992199.376349,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8515828933333334,0.09166481284638583,,0.0003,0.0621752105653286,,30000,,2343432.0,2769,,59376.250699745,1787992429.4129372,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8506425200000001,0.03572206401522512,,0.0003,0.04493620991706848,,30000,,2358280.0,2785,,59749.474868652,1787992802.6367788,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8495129066666667,0.018013132471698782,,0.0003,0.04441634193062782,,30000,,2376116.0,2808,,60199.063849985,1787993252.221315,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8491714133333333,0.051210782325048936,,0.0003,0.04749741405248642,,30000,,2381508.0,2813,,60334.90410724,1787993388.0775356,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8477790933333333,0.06555135416221107,,0.0003,0.0524434894323349,,30000,,2403492.0,2840,,60889.15846659,1787993942.3234298,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8476805466666667,0.0627319926870323,,0.0003,0.03902965784072876,,30000,,2405048.0,2841,,60928.756197449,1787993981.9189634,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8464316133333333,0.09907777878030458,,0.0003,0.04294126480817795,,30000,,2424768.0,2865,,61424.975832561,1787994478.1497872,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8433361333333333,0.18028908234067842,,0.0003,0.0401720367372036,,30000,,2473644.0,2921,,62656.514384604,1787995709.6887608,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8414232133333334,0.13334504109930517,,0.0003,0.061053380370140076,,30000,,2503848.0,2957,,63417.339237094,1787996470.4972494,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8343544533333334,0.06217990156994981,,0.0003,0.04480064660310745,,30000,,2615460.0,3089,,66230.43868927,1787999283.6022587,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.83426528,0.1493892163652123,,0.0003,0.05637560784816742,,30000,,2616868.0,3091,,66265.739902931,1787999318.9035966,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8327478133333334,0.12871875497581756,,0.0003,0.05803016200661659,,30000,,2640828.0,3121,,66869.597684745,1787999922.7753625,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8320587466666667,0.05389547555126409,,0.0003,0.05900455638766289,,30000,,2651708.0,3133,,67144.53352772,1788000197.690865,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8319234666666667,0.09987395252182418,,0.0003,0.054960593581199646,,30000,,2653844.0,3134,,67198.445842855,1788000251.633801,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.83099272,0.05933794572983262,,0.0003,0.05653281509876251,,30000,,2668540.0,3152,,67567.023605816,1788000620.184897,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8297660800000001,0.07446190129377567,,0.0003,0.048066653311252594,,30000,,2687908.0,3174,,68056.380568136,1788001109.543083,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8261956,0.04351173780331533,,0.0003,0.05478914454579353,,30000,,2744284.0,3241,,69476.414153058,1788002529.5775836,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8257710133333334,0.11919530003458884,,0.0003,0.05509831756353378,,30000,,2750988.0,3249,,69644.542031443,1788002697.7049503,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8254723333333334,0.08059703862996462,,0.0003,0.05443592742085457,,30000,,2755704.0,3254,,69763.443580531,1788002816.6169298,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8227963733333333,0.07136648774266909,,0.0003,0.057573847472667694,,30000,,2797956.0,3304,,70826.904440918,1788003880.063474,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.8223728,0.050694479063901114,,0.0003,0.05595691129565239,,30000,,2804644.0,3313,,70994.860136628,1788004048.0312073,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
0.82070764,0.018690470369796836,,0.0003,0.054573703557252884,,30000,,2830936.0,3344,,71657.691463167,1788004710.8517592,,,,,vqm4avvj,earthy-sweep-4,d5_full_hard_pred
