train/epsilon,episode/goal_reward,_runtime,episode/total_reward,_timestamp,train/episode,episode/tracking_reward,episode/actions_down,_step,episode/actions_up,episode/clipped_reward,train/buffer_size,episode/action_all,episode/actions_neutral,train/grad_norm,train/learning_rate,train/loss,run_id,run_name,group
0.9846604133333334,,6015.257482673,,1787939065.8738701,284,,,242208.0,,,30000,,,0.03711474671998327,0.0003,0.004096908029168844,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9843642666666668,,6132.752764042,,1787939183.3884308,288,,,246884.0,,,30000,,,0.027311893577579807,0.0003,0.0028959305491298437,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.98427712,,6167.031899722,,1787939217.6423433,292,,,248260.0,,,30000,,,0.02036151996207756,0.0003,0.0015222863294184208,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.98387204,,6325.406334471,,1787939376.0111313,299,,,254656.0,,,30000,,,0.03916892764887497,0.0003,0.0038622603751719,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9828326133333334,,6734.082711221,,1787939784.6998148,318,,,271068.0,,,30000,,,0.018521097425662502,0.0003,0.001399608445353806,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.98183296,,7120.551073862,,1787940171.1659853,336,,,286852.0,,,30000,,,0.03545071219571732,0.0003,0.0028524959925562143,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.98012296,,7792.702165844,,1787940843.3155322,369,,,313852.0,,,30000,,,0.034931143230954385,0.0003,0.002379944082349539,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9792760666666667,,8126.433697663,,1787941177.05042,385,,,327224.0,,,30000,,,0.023758167249060377,0.0003,0.0012847528560087085,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.97698112,,9028.136263562,,1787942078.7432468,427,,,363460.0,,,30000,,,0.03583250586664186,0.0003,0.002044434892013669,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9766482400000001,,9157.989330015,,1787942208.5622423,435,,,368716.0,,,30000,,,0.03773934671476408,0.0003,0.0022481814958155155,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9749957466666667,,9808.050764026,,1787942858.6551023,464,,,394808.0,,,30000,,,0.01868140162933447,0.0003,0.0013851376716047525,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9741176933333333,,10155.258374369,,1787943205.8724568,480,,,408672.0,,,30000,,,0.021952190217437915,0.0003,0.001234890427440405,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.97355732,,10375.610485616,,1787943426.2234054,491,,,417520.0,,,30000,,,0.034315564240026145,0.0003,0.0027543671894818544,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9698695466666666,,11821.959373763,,1787944872.575544,561,,,475748.0,,,30000,,,0.02416177681872995,0.0003,0.0013528846902772784,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9691548933333334,,12104.819032873,,1787945155.388835,574,,,487032.0,,,30000,,,0.04486347228113247,0.0003,0.002508507575839758,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9669584933333334,-20.0,12969.250407832,-20.0,1787946019.8545208,614,0.0,25.0,521712.0,28.0,-1.0,30000,138.0,85.0,0.03453483809199292,0.0003,0.0019864256028085947,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9668865466666667,,12997.351037987,,1787946047.9700153,617,,,522848.0,,,30000,,,0.03087356204323098,0.0003,0.0017426253762096167,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9660371200000001,,13331.092767868,,1787946381.7227209,631,,,536260.0,,,30000,,,0.044138496147191175,0.0003,0.002581859938800335,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9659737866666667,,13355.950927639,,1787946406.5642521,633,,,537260.0,,,30000,,,0.04580272715796189,0.0003,0.0028778123669326305,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9653498266666667,,13602.155740277,,1787946652.769447,645,,,547112.0,,,30000,,,0.030168454332036652,0.0003,0.002547093201428652,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9636215866666666,,14282.913228605,,1787947333.5518534,677,,,574400.0,,,30000,,,0.038991380067067906,0.0003,0.0026156657841056585,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9626300400000001,,14678.132836242,,1787947728.7370448,696,,,590056.0,,,30000,,,0.05126436834767453,0.0003,0.0038144311401993036,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9624291466666667,,14757.134832483,,1787947807.698504,698,,,593228.0,,,30000,,,0.040458317156822875,0.0003,0.002573979552835226,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.96170436,,15041.537953267,,1787948092.1549296,714,,,604672.0,,,30000,,,0.04049485354913079,0.0003,0.0022827661596238613,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9615705999999999,,15094.708939486,,1787948145.32275,715,,,606784.0,,,30000,,,0.034641804933887584,0.0003,0.0020323898643255234,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9573754,,16742.325661807,,1787949792.942709,794,,,673024.0,,,30000,,,0.0714571499690349,0.0003,0.0077688321471214294,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.95615028,,17220.407632636,,1787950271.0202143,815,,,692368.0,,,30000,,,0.02751216303637188,0.0003,0.0013086318504065275,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9559957466666666,,17280.874774716,,1787950331.499747,819,,,694808.0,,,30000,,,0.023861522356942843,0.0003,0.0012912884121760726,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9559177200000001,,17311.502591615,,1787950362.115942,820,,,696040.0,,,30000,,,0.028515329502891755,0.0003,0.0018963017500936985,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9553021199999999,,17555.395779009,,1787950606.0012007,832,,,705760.0,,,30000,,,0.03214639931260102,0.0003,0.0030694426968693733,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9552441066666667,,17578.523727097,,1787950629.1389735,834,,,706676.0,,,30000,,,0.024777485500333554,0.0003,0.002565977396443486,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9535918666666666,,18226.435887656,,1787951277.0444226,863,,,732764.0,,,30000,,,0.023976056066486073,0.0003,0.0013158844085410237,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9521471066666667,,18798.505160439,,1787951849.130818,889,,,755576.0,,,30000,,,0.037836028150554896,0.0003,0.0023304778151214123,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9478412,,20500.388335568,,1787953550.996093,969,,,823564.0,,,30000,,,0.039426456548350655,0.0003,0.002568482654169202,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9474414400000001,,20658.489269266,,1787953709.1287487,977,,,829876.0,,,30000,,,0.03295572702867599,0.0003,0.00187241705134511,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9470383866666666,,20817.75043435,,1787953868.3628838,984,,,836240.0,,,30000,,,0.036596606835065625,0.0003,0.0024084255564957857,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9468027866666666,,20910.953731446,,1787953961.5769837,988,,,839960.0,,,30000,,,0.02886240264985134,0.0003,0.0016864200588315725,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9467480666666667,,20932.730278584,,1787953983.2885957,989,,,840824.0,,,30000,,,0.02890260028944839,0.0003,0.0016802775207906961,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.94400396,,22018.023389814,,1787955068.650945,1040,,,884152.0,,,30000,,,0.02722241180136467,0.0003,0.0016027067322283983,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.94312996,,22362.555654447,,1787955413.1733332,1057,,,897952.0,,,30000,,,0.040875470868385375,0.0003,0.004223409108817577,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.94242696,,22637.89923608,,1787955688.5107107,1069,,,909052.0,,,30000,,,0.03285090635555375,0.0003,0.0019704876467585564,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9423666666666667,,22660.949204011,,1787955711.5593882,1071,,,910004.0,,,30000,,,0.03335055962652254,0.0003,0.0020038848742842674,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9395027333333333,,23791.746869772,,1787956842.3650253,1122,,,955224.0,,,30000,,,0.04301120783230667,0.0003,0.0024251770228147507,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9384964933333334,,24191.083462355,,1787957241.6906471,1141,,,971112.0,,,30000,,,0.02764357770218647,0.0003,0.0014888315927237272,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.93760552,,24542.420408173,,1787957593.0454426,1157,,,985180.0,,,30000,,,0.03132839903643246,0.0003,0.0029898113571107388,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9359213599999999,,25205.867081468,,1787958256.4735782,1187,,,1011772.0,,,30000,,,0.022628553160330245,0.0003,0.0013467981480062008,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9352687733333334,,25461.16413232,,1787958511.7747953,1200,,,1022076.0,,,30000,,,0.021569120218704736,0.0003,0.0011328408727422357,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.93502684,,25555.675182169,,1787958606.2925177,1205,,,1025896.0,,,30000,,,0.03380997365698173,0.0003,0.0026956412475556135,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9341194,,25911.29934392,,1787958961.916911,1222,,,1040224.0,,,30000,,,0.021280426611904574,0.0003,0.0012464411556720734,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.93262144,,26503.626916361,,1787959554.2334971,1250,,,1063876.0,,,30000,,,0.027161143054747944,0.0003,0.0018358303932473063,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9320066,,26746.128938552,,1787959796.745895,1261,,,1073584.0,,,30000,,,0.025850464887870506,0.0003,0.0018334907945245504,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.93142216,,26975.435666327,,1787960026.0481598,1270,,,1082812.0,,,30000,,,0.019111296057467544,0.0003,0.0012107808142900467,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.93087344,,27190.625828705,,1787960241.2550733,1281,,,1091476.0,,,30000,,,0.031925440876099255,0.0003,0.0021919608116149902,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9295680133333334,,27707.003452616,,1787960757.616897,1303,,,1112088.0,,,30000,,,0.025836038678189503,0.0003,0.001149056013673544,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9277146266666667,,28439.704917487,,1787961490.3168967,1338,,,1141352.0,,,30000,,,0.03511612455248253,0.0003,0.0021466368343681097,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9270455733333334,,28700.555694127,,1787961751.1696453,1349,,,1151916.0,,,30000,,,0.025242086413544102,0.0003,0.0012623536167666316,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.92461028,,29656.431904594,,1787962707.040814,1395,,,1190368.0,,,30000,,,0.03633198339866415,0.0003,0.0025712070055305958,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9233347466666667,,30154.830376044,,1787963205.4447427,1419,,,1210508.0,,,30000,,,0.03147746512628474,0.0003,0.0021165008656680584,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9215011200000001,,30874.896419332,,1787963925.5096674,1451,,,1239460.0,,,30000,,,0.02532839643627634,0.0003,0.0013846063520759344,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9194964933333334,,31665.968406534,,1787964716.5822299,1489,,,1271112.0,,,30000,,,0.02074100280673671,0.0003,0.0011979596456512809,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9192928133333333,,31745.737008896,,1787964796.3460948,1494,,,1274328.0,,,30000,,,0.03146338819179525,0.0003,0.0017438477370887995,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9174123200000001,,32487.354181583,,1787965537.9678338,1528,,,1304020.0,,,30000,,,0.023661432430406595,0.0003,0.0015978662995621562,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.91697456,,32660.210517799,,1787965710.8422441,1536,,,1310932.0,,,30000,,,0.01870542074034802,0.0003,0.0012833860237151384,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.91691832,,32681.705931349,,1787965732.3294985,1538,,,1311820.0,,,30000,,,0.029313246195954754,0.0003,0.00150200049392879,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9121452666666666,,34549.457069634,,1787967600.0748265,1623,,,1387184.0,,,30000,,,0.0270056133433426,0.0003,0.0015564783243462443,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9067257066666666,,36673.085993396,,1787969723.7010112,1722,,,1472756.0,,,30000,,,0.04147566246539884,0.0003,0.00268524675630033,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.90638928,,36805.066195277,,1787969855.6847544,1728,,,1478068.0,,,30000,,,0.030645676696416484,0.0003,0.002410112414509058,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9037100266666667,,37854.513236089,,1787970905.1272414,1777,,,1520372.0,,,30000,,,0.0327066894253368,0.0003,0.002195158274844289,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.9004438,,39134.341014465,,1787972184.9584017,1836,,,1571944.0,,,30000,,,0.019412725951265804,0.0003,0.0015989216044545174,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8996645466666666,,39439.226101301,,1787972489.8474786,1852,,,1584248.0,,,30000,,,0.02281472621904177,0.0003,0.0012182968202978373,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8993620666666667,,39557.707841583,,1787972608.3208897,1856,,,1589024.0,,,30000,,,0.03648808217485792,0.0003,0.002136842580512166,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8984652666666667,,39910.252334718,,1787972960.8767798,1873,,,1603184.0,,,30000,,,0.03598873243352038,0.0003,0.003346283221617341,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8971912533333333,,40409.394564757,,1787973460.0083861,1896,,,1623300.0,,,30000,,,0.0363057996577984,0.0003,0.0020777417812496424,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8967616,,40578.286601886,,1787973628.8967924,1904,,,1630084.0,,,30000,,,0.022688181945745164,0.0003,0.001340589253231883,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8954379333333333,,41096.695507055,,1787974147.315686,1928,,,1650984.0,,,30000,,,0.03611949943448966,0.0003,0.0022359914146363735,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8950521066666667,,41248.739289796,,1787974299.3043156,1934,,,1657076.0,,,30000,,,0.02344687329543314,0.0003,0.0014061415567994118,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.89419964,,41581.218899197,,1787974631.8348527,1948,,,1670536.0,,,30000,,,0.022388276839892134,0.0003,0.0016962792724370956,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8929626133333334,-21.0,42063.417747228,-21.0,1787975114.0327103,1971,0.0,22.0,1690068.0,23.0,-1.0,30000,145.0,100.0,0.033235937324708996,0.0003,0.0020668157376348972,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8908186533333334,,42905.284870382,,1787975955.9064245,2012,,,1723920.0,,,30000,,,0.034306152838460745,0.0003,0.0019984974060207605,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8898595333333333,,43280.336583389,,1787976330.9559846,2029,,,1739064.0,,,30000,,,0.028363040038115805,0.0003,0.0016949025448411703,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8887722266666667,,43706.219894065,,1787976756.8374932,2048,,,1756232.0,,,30000,,,0.01821522896430348,0.0003,0.0009716726490296423,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.88622952,,44700.402280447,,1787977751.0238647,2093,,,1796380.0,,,30000,,,0.024899536536642636,0.0003,0.0018903166055679321,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8840759333333333,,45543.754661093,,1787978594.3691678,2132,,,1830384.0,,,30000,,,0.032127257609749375,0.0003,0.002085896674543619,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.88320168,,45886.684987947,,1787978937.293538,2148,,,1844188.0,,,30000,,,0.023662377723791955,0.0003,0.0016937253531068563,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8828764,,46014.228903686,,1787979064.8358955,2153,,,1849324.0,,,30000,,,0.03725433486382429,0.0003,0.0024171555414795876,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.88121656,,46670.75628711,,1787979721.4107034,2184,,,1875532.0,,,30000,,,0.03497645912136382,0.0003,0.0023626182228326797,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.88017764,,47079.508041229,,1787980130.134851,2204,,,1891936.0,,,30000,,,0.023358096867788773,0.0003,0.002056700177490711,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8798928933333333,,47189.259990925,,1787980239.8770957,2208,,,1896432.0,,,30000,,,0.028980003206107097,0.0003,0.0019141907105222344,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8795982666666666,,47303.96868662,,1787980354.5777988,2213,,,1901084.0,,,30000,,,0.0335888544922622,0.0003,0.0021014700178056955,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8795797733333334,,47311.209555612,,1787980361.8254445,2215,,,1901376.0,,,30000,,,0.02714053126229305,0.0003,0.0018959450535476208,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.87863408,,47683.335068322,,1787980733.9425633,2231,,,1916308.0,,,30000,,,0.032763631964933725,0.0003,0.0020741375628858805,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8778454533333334,,47993.037073767,,1787981043.6551292,2245,,,1928760.0,,,30000,,,0.030166207127219343,0.0003,0.002109963446855545,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8750159733333334,,49098.341408915,,1787982148.9463031,2296,,,1973436.0,,,30000,,,0.03723462283321128,0.0003,0.0024287914857268333,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8744690266666666,,49312.219276748,,1787982362.834728,2305,,,1982072.0,,,30000,,,0.05429361021228067,0.0003,0.0029360968619585037,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.873289,,49777.259619741,,1787982827.8747702,2325,,,2000704.0,,,30000,,,0.03338118304228387,0.0003,0.0021337615326046944,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8730832933333333,,49857.587717557,,1787982908.1669753,2329,,,2003952.0,,,30000,,,0.04171368746840776,0.0003,0.00253806309774518,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8683943466666667,,51692.20681805,,1787984742.8222957,2414,,,2077988.0,,,30000,,,0.03438571911335162,0.0003,0.002535842824727297,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8675408666666666,,52028.226958889,,1787985078.8478832,2430,,,2091464.0,,,30000,,,0.03700340944504867,0.0003,0.0030209319666028023,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8673361733333333,,52108.66510384,,1787985159.2851593,2434,,,2094696.0,,,30000,,,0.026051225857317284,0.0003,0.0017788006225600839,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8662463333333333,,52537.345116162,,1787985587.9521732,2454,,,2111904.0,,,30000,,,0.03905823630973314,0.0003,0.0026070072781294584,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.86580148,,52710.679103793,,1787985761.2941039,2461,,,2118928.0,,,30000,,,0.03163546228393503,0.0003,0.002586374059319496,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8639693733333333,,53427.943900145,,1787986478.554523,2495,,,2147856.0,,,30000,,,0.05164057186970587,0.0003,0.0033557130955159664,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8583772933333333,,55619.444434579,,1787988670.060255,2597,,,2236152.0,,,30000,,,0.050321557928080456,0.0003,0.0035714074037969112,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8552255733333334,,56856.443518283,,1787989907.0619106,2653,,,2285916.0,,,30000,,,0.02734380661085152,0.0003,0.001703387824818492,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8550829466666667,,56912.287810714,,1787989962.9021957,2656,,,2288168.0,,,30000,,,0.04448777696189136,0.0003,0.002591860480606556,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8521627733333333,,58053.893416225,,1787991104.5164523,2708,,,2334276.0,,,30000,,,0.041705011176529166,0.0003,0.0028986670076847076,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8515828933333334,,58282.116870238,,1787991332.7301362,2717,,,2343432.0,,,30000,,,0.03700270557853993,0.0003,0.0034581487998366356,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8506425200000001,,58650.287955292,,1787991700.906017,2736,,,2358280.0,,,30000,,,0.026621903162940434,0.0003,0.0017961652483791113,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8495129066666667,,59090.494264309,,1787992141.1205802,2756,,,2376116.0,,,30000,,,0.02127402509462139,0.0003,0.0016632794868201017,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8491714133333333,,59224.106153459,,1787992274.7247708,2763,,,2381508.0,,,30000,,,0.02357133843836505,0.0003,0.0013069238048046827,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8477790933333333,,59766.968892375,,1787992817.5765955,2788,,,2403492.0,,,30000,,,0.04550358271217571,0.0003,0.004192855209112167,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8476805466666667,,59805.678392033,,1787992856.2895682,2790,,,2405048.0,,,30000,,,0.03612780756185637,0.0003,0.0028444798663258553,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8464316133333333,,60293.872048499,,1787993344.486787,2812,,,2424768.0,,,30000,,,0.014423966028991335,0.0003,0.0008059163228608668,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8433361333333333,,61507.220499687,,1787994557.844342,2866,,,2473644.0,,,30000,,,0.03260987330000672,0.0003,0.0021372027695178986,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8414232133333334,,62255.769471674,,1787995306.3409963,2901,,,2503848.0,,,30000,,,0.016279129533176437,0.0003,0.001232481561601162,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8343544533333334,,65029.975392051,,1787998080.607348,3024,,,2615460.0,,,30000,,,0.025567325579957566,0.0003,0.0019087550463154912,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.83426528,,65064.933091799,,1787998115.5588858,3026,,,2616868.0,,,30000,,,0.01955836623691224,0.0003,0.0011560460552573204,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8327478133333334,,65656.284428128,,1787998706.892256,3054,,,2640828.0,,,30000,,,0.03324231893744497,0.0003,0.0026131283957511187,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8320587466666667,,65927.499782969,,1787998978.1155474,3066,,,2651708.0,,,30000,,,0.02262084759652064,0.0003,0.0015179261099547148,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8319234666666667,,65979.737192219,,1787999030.3617961,3070,,,2653844.0,,,30000,,,0.04936981672696677,0.0003,0.0035352990962564945,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.83099272,,66346.255228834,,1787999396.8721454,3086,,,2668540.0,,,30000,,,0.034866887913700455,0.0003,0.0027400520630180836,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8297660800000001,,66826.955346481,,1787999877.5713642,3108,,,2687908.0,,,30000,,,0.04940460497224421,0.0003,0.002971382811665535,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8261956,,68221.146415446,,1788001271.7618344,3171,,,2744284.0,,,30000,,,0.02787685062420054,0.0003,0.0018607494421303272,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8257710133333334,,68387.75614267,,1788001438.372996,3178,,,2750988.0,,,30000,,,0.03250719984269915,0.0003,0.0021461285650730133,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8254723333333334,,68505.375518499,,1788001555.987596,3183,,,2755704.0,,,30000,,,0.04381584210073554,0.0003,0.004402548540383577,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8227963733333333,,69552.213766378,,1788002602.828798,3230,,,2797956.0,,,30000,,,0.030868085324682146,0.0003,0.0020261984318494797,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8223728,,69718.078833729,,1788002768.697228,3238,,,2804644.0,,,30000,,,0.03376819929008246,0.0003,0.0020576207898557186,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
