episode/actions_up,train/loss,train/buffer_size,episode/action_all,episode/actions_neutral,train/grad_norm,_step,episode/goal_reward,episode/clipped_reward,train/episode,_runtime,_timestamp,train/epsilon,episode/total_reward,train/learning_rate,episode/actions_down,episode/tracking_reward,run_id,run_name,group
,0.04526318982243538,30000,,,0.015777305016853857,271068.0,,,290,6754.01270271,1787939801.0310652,0.9828326133333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.043123453855514526,30000,,,0.047400364429892025,286852.0,,,307,7143.39114663,1787940190.3888738,0.98183296,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.03427204117178917,30000,,,0.03381478551127424,313852.0,,,337,7817.703140393,1787940864.698751,0.98012296,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04641800373792648,30000,,,0.039375037818413415,327224.0,,,352,8153.941100639,1787941200.9415107,0.9792760666666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04370793327689171,30000,,,0.02578918788228341,363460.0,,,391,9057.45947378,1787942104.4107714,0.97698112,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04892152175307274,30000,,,0.03400097241216689,368716.0,,,395,9189.098049507,1787942236.0975258,0.9766482400000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.041825681924819946,30000,,,0.06148652809275626,394808.0,,,423,9843.316854907,1787942890.3219166,0.9749957466666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05323324725031853,30000,,,0.06242759224296723,408672.0,,,437,10192.058767951,1787943239.013685,0.9741176933333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.03748504817485809,30000,,,0.06543112244714996,417520.0,,,446,10412.449546557,1787943459.445554,0.97355732,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05315840616822243,30000,,,0.014967826400999905,475748.0,,,509,11873.718888794,1787944920.7174146,0.9698695466666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.03938038647174835,30000,,,0.056739467084416455,487032.0,,,521,12157.461430174,1787945204.4138832,0.9691548933333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05696510523557663,30000,,,0.12168257338633455,521712.0,,,559,13024.051123914,1787946071.0595095,0.9669584933333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04216359555721283,30000,,,0.0322390477987998,522848.0,,,560,13052.333144343,1787946099.3329923,0.9668865466666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05091715231537819,30000,,,0.042718448400864,536260.0,,,574,13390.342617744,1787946437.3445642,0.9660371200000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.042399197816848755,30000,,,0.08553616631957874,537260.0,,,576,13415.380387843,1787946462.374615,0.9659737866666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05530943349003792,30000,,,0.032040992219636695,547112.0,,,586,13662.935199398,1787946709.933697,0.9653498266666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04929615929722786,30000,,,0.03740708957140307,574400.0,,,616,14347.393110967,1787947394.3934393,0.9636215866666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.040526725351810455,30000,,,0.016712262374909203,590056.0,,,633,14743.515590841,1787947790.5326476,0.9626300400000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04569794982671738,30000,,,0.045278030014470436,593228.0,,,635,14824.595243687,1787947871.5923126,0.9624291466666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.051200345158576965,30000,,,0.04680118979477838,604672.0,,,649,15110.939438414,1787948157.9318244,0.96170436,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05053342878818512,30000,,,0.05163973686497402,606784.0,,,651,15164.819384744,1787948211.817504,0.9615705999999999,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04332929104566574,30000,,,0.13182722148018655,673024.0,,,723,16819.848500195,1787949866.8421137,0.9573754,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.044796064496040344,30000,,,0.03432177113957462,692368.0,,,743,17302.450437754,1787950349.4484034,0.95615028,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04668491333723068,30000,,,0.013862958906994337,694808.0,,,746,17364.285434316,1787950411.2896779,0.9559957466666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05023263394832611,30000,,,0.021628268543102385,696040.0,,,747,17395.461098162,1787950442.4122407,0.9559177200000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04577922821044922,30000,,,0.038232844576099184,705760.0,,,757,17640.073789756,1787950687.0254135,0.9553021199999999,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05158849433064461,30000,,,0.027197556951656533,706676.0,,,760,17662.571209308,1787950709.5731237,0.9552441066666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04047008976340294,30000,,,0.033898924600103145,732764.0,,,787,18313.550941797,1787951360.5501897,0.9535918666666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05252673104405403,30000,,,0.02916589917523276,755576.0,,,812,18887.504870014,1787951934.5047288,0.9521471066666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.045387253165245056,30000,,,0.022765141498090703,823564.0,,,886,20601.539873683,1787953648.5382977,0.9478412,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05449742451310158,30000,,,0.10823128064202722,829876.0,,,894,20760.025240615,1787953807.040352,0.9474414400000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05255703255534172,30000,,,0.06703363433290781,836240.0,,,901,20918.992003188,1787953965.9913497,0.9470383866666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04924831539392471,30000,,,0.06492703681961312,839960.0,,,905,21012.773338747,1787954059.7693286,0.9468027866666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04943106323480606,30000,,,0.04946109746908097,840824.0,,,905,21033.038706803,1787954080.0409563,0.9467480666666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05540814250707626,30000,,,0.0695730466227878,884152.0,,,952,22123.967154332,1787955170.9599807,0.94400396,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.052517153322696686,30000,,,0.03199658712977531,897952.0,,,965,22472.821507627,1787955519.8172734,0.94312996,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04508613049983978,30000,,,0.03150129696875604,909052.0,,,977,22752.829855389,1787955799.8314424,0.94242696,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05620811879634857,30000,,,0.021992135125617505,910004.0,,,979,22776.966000937,1787955823.977318,0.9423666666666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05748618394136429,30000,,,0.09395693182029215,955224.0,,,1029,23916.718237986,1787956963.7208009,0.9395027333333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05513306334614754,30000,,,0.028797811337582486,971112.0,,,1045,24319.072514071,1787957366.0667963,0.9384964933333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0524289533495903,30000,,,0.033744398262205676,985180.0,,,1060,24672.6941133,1787957719.6868474,0.93760552,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05985771864652634,30000,,,0.05197931817357656,1011772.0,,,1089,25342.888739765,1787958389.8825908,0.9359213599999999,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04358582943677902,30000,,,0.04709989342548842,1022076.0,,,1099,25600.08154052,1787958647.0744407,0.9352687733333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04704446718096733,30000,,,0.02536836841516542,1025896.0,,,1104,25696.197111527,1787958743.1945164,0.93502684,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.050064053386449814,30000,,,0.021960706689977585,1040224.0,,,1120,26056.07224883,1787959103.0705147,0.9341194,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05692298337817192,30000,,,0.13191074082477242,1063876.0,,,1145,26650.653435104,1787959697.6544743,0.93262144,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0564892441034317,30000,,,0.03143486201569248,1073584.0,,,1155,26895.110805602,1787959942.111236,0.9320066,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04462962597608566,30000,,,0.056342123559363154,1082812.0,,,1166,27126.184464906,1787960173.18419,0.93142216,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.053259365260601044,30000,,,0.05628978232630101,1091476.0,,,1176,27342.988994137,1787960389.9922197,0.93087344,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.053582146763801575,30000,,,0.0401705508234862,1112088.0,,,1198,27860.623724004,1787960907.6239202,0.9295680133333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.045274246484041214,30000,,,0.11171763183525102,1141352.0,,,1230,28596.719813194,1787961643.7226307,0.9277146266666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0471462644636631,30000,,,0.11557976780476992,1151916.0,,,1240,28859.314167802,1787961906.3298807,0.9270455733333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.044577326625585556,30000,,,0.08129854466449737,1190368.0,,,1283,29822.103435054,1787962869.1099334,0.92461028,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.06553134322166443,30000,,,0.08438920449866633,1210508.0,,,1304,30321.598862089,1787963368.589277,0.9233347466666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.049447186291217804,30000,,,0.023327020414523943,1239460.0,,,1335,31048.154378364,1787964095.1537495,0.9215011200000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.042009130120277405,30000,,,0.020393460395525916,1271112.0,,,1370,31839.712218992,1787964886.7087827,0.9194964933333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.057230859994888306,30000,,,0.1130610898484251,1274328.0,,,1374,31920.892274788,1787964967.919568,0.9192928133333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0534365251660347,30000,,,0.051094454019551885,1304020.0,,,1406,32667.897243559,1787965714.8911037,0.9174123200000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
131.0,0.05713607743382454,30000,785.0,531.0,0.030166001761998504,1310932.0,-20.0,-1.0,1413,32839.182804139,1787965886.1844285,0.91697456,-20.0,0.0003,123.0,0.0,lqz1noyb,good-sweep-1,baseline_sparse
,0.05305761471390724,30000,,,0.06126894762572797,1311820.0,,,1414,32860.899709042,1787965907.8996232,0.91691832,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04045923054218292,30000,,,0.1335340460044414,1387184.0,,,1496,34743.193566626,1787967790.1424189,0.9121452666666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04988422989845276,30000,,,0.053317212175591176,1472756.0,,,1589,36879.75971578,1787969926.760074,0.9067257066666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04108100384473801,30000,,,0.009865911092346462,1478068.0,,,1594,37012.708902316,1787970059.7126458,0.90638928,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04929562658071518,30000,,,0.017687933284550005,1520372.0,,,1643,38067.807693055,1787971114.8061697,0.9037100266666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05771949887275696,30000,,,0.09891225564172837,1571944.0,,,1701,39350.361559617,1787972397.3798153,0.9004438,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05976100265979767,30000,,,0.03865259695466188,1584248.0,,,1715,39656.856415578,1787972703.8657105,0.8996645466666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04633262753486633,30000,,,0.01878469432964154,1589024.0,,,1719,39776.224538188,1787972823.2258637,0.8993620666666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.06356412172317505,30000,,,0.10694684905286599,1603184.0,,,1735,40128.994458748,1787973175.9934866,0.8984652666666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05640600249171257,30000,,,0.08409543235617424,1623300.0,,,1758,40632.678365593,1787973679.677699,0.8971912533333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05172191932797432,30000,,,0.0729801715878373,1630084.0,,,1766,40800.081964608,1787973847.080685,0.8967616,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05493169277906418,30000,,,0.026078373945677157,1650984.0,,,1788,41320.520280711,1787974367.5212138,0.8954379333333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05472371354699135,30000,,,0.04496695107018775,1657076.0,,,1796,41471.032418327,1787974518.0336905,0.8950521066666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.06582444906234741,30000,,,0.04298503230777149,1670536.0,,,1809,41805.722506404,1787974852.7144458,0.89419964,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04182559251785278,30000,,,0.03383251504191731,1690068.0,,,1829,42290.281615169,1787975337.2781253,0.8929626133333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.049676936119794846,30000,,,0.029421830730536086,1723920.0,,,1866,43135.607221742,1787976182.6155329,0.8908186533333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05365728586912155,30000,,,0.03767507833287355,1739064.0,,,1883,43512.160839548,1787976559.1718373,0.8898595333333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.052521731704473495,30000,,,0.02747004916904683,1756232.0,,,1902,43941.302752912,1787976988.2539563,0.8887722266666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05697894096374512,30000,,,0.028220121838464805,1796380.0,,,1944,44941.640474539,1787977988.6328661,0.88622952,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05316613242030144,30000,,,0.02988440151866742,1830384.0,,,1981,45789.266507849,1787978836.2591636,0.8840759333333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.054168760776519775,30000,,,0.10345109304119066,1844188.0,,,1996,46135.277302572,1787979182.2770064,0.88320168,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04382719844579697,30000,,,0.028713816640858564,1849324.0,,,2002,46264.549097273,1787979311.5511804,0.8828764,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05495414510369301,30000,,,0.07294801061975913,1875532.0,,,2031,46918.939350595,1787979965.91539,0.88121656,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0548943430185318,30000,,,0.025175334920268765,1891936.0,,,2048,47324.935915551,1787980371.9243212,0.88017764,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.047349512577056885,30000,,,0.04337771611919665,1896432.0,,,2052,47437.064752121,1787980484.064137,0.8798928933333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04991518706083298,30000,,,0.039445948312843086,1901084.0,,,2059,47553.852837071,1787980600.853975,0.8795982666666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.042282283306121826,30000,,,0.03620371233763709,1901376.0,,,2059,47560.491586643,1787980607.4835854,0.8795797733333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05437475070357323,30000,,,0.1310724878763236,1916308.0,,,2076,47932.788313633,1787980979.789955,0.87863408,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0494096577167511,30000,,,0.02301840762022856,1928760.0,,,2087,48243.015265335,1787981290.01364,0.8778454533333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.050522349774837494,30000,,,0.022064581739466002,1973436.0,,,2136,49347.445988212,1787982394.4462416,0.8750159733333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.053223706781864166,30000,,,0.0402006484866365,1982072.0,,,2146,49563.802883093,1787982610.8020184,0.8744690266666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.054628320038318634,30000,,,0.04929786726997471,2000704.0,,,2167,50025.9008371,1787983072.8673372,0.873289,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.06093920022249222,30000,,,0.030360373219027743,2003952.0,,,2172,50106.760274439,1787983153.7629256,0.8730832933333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05914704501628876,30000,,,0.04268825706550855,2077988.0,,,2256,51940.618326772,1787984987.6094565,0.8683943466666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04800647497177124,30000,,,0.09632544992741962,2091464.0,,,2270,52275.439062106,1787985322.4392266,0.8675408666666666,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.042147472500801086,30000,,,0.08007040397662743,2094696.0,,,2273,52355.119404351,1787985402.1419246,0.8673361733333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.06687471270561218,30000,,,0.09226059922669065,2111904.0,,,2293,52781.602579071,1787985828.6022627,0.8662463333333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05631919205188751,30000,,,0.08934800437681921,2118928.0,,,2301,52954.232430481,1787986001.2321253,0.86580148,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.046089623123407364,30000,,,0.10748424777786372,2147856.0,,,2333,53671.05876177,1787986718.0509758,0.8639693733333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05912162363529205,30000,,,0.03687864417073633,2236152.0,,,2432,55854.244872435,1787988901.2493322,0.8583772933333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04442698135972023,30000,,,0.03522048477253424,2285916.0,,,2488,57094.114816713,1787990141.1144001,0.8552255733333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0626000240445137,30000,,,0.10935835138291387,2288168.0,,,2491,57150.258966184,1787990197.277125,0.8550829466666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.058591797947883606,30000,,,0.023558239140573988,2334276.0,,,2543,58293.284816067,1787991340.2885184,0.8521627733333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05504923313856125,30000,,,0.043330732449449585,2343432.0,,,2554,58521.666955175,1787991568.6672487,0.8515828933333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05125471204519272,30000,,,0.07946833377473599,2358280.0,,,2569,58889.011296656,1787991936.013301,0.8506425200000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.048519499599933624,30000,,,0.09205137642186924,2376116.0,,,2588,59330.499632122,1787992377.490503,0.8495129066666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05117280036211014,30000,,,0.058713325759346756,2381508.0,,,2595,59464.436294508,1787992511.4399683,0.8491714133333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04171472042798996,30000,,,0.018459405285862603,2403492.0,,,2619,60010.78238125,1787993057.7825913,0.8477790933333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0530102476477623,30000,,,0.03649264729228917,2405048.0,,,2621,60049.435833915,1787993096.436508,0.8476805466666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.046909645199775696,30000,,,0.026743221160937903,2424768.0,,,2643,60541.420593619,1787993588.42229,0.8464316133333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04581360146403313,30000,,,0.0850111130752003,2473644.0,,,2697,61756.009716997,1787994803.0101757,0.8433361333333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04003433138132095,30000,,,0.1460744372974677,2503848.0,,,2732,62506.937674848,1787995553.9375226,0.8414232133333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04936704784631729,30000,,,0.018055178738212215,2615460.0,,,2860,65280.19824725,1787998327.198259,0.8343544533333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04516761749982834,30000,,,0.031627337997992735,2616868.0,,,2861,65315.580859194,1787998362.5804875,0.83426528,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05551569163799286,30000,,,0.020617852866471907,2640828.0,,,2889,65909.677662147,1787998956.6779077,0.8327478133333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04414181411266327,30000,,,0.10681532563742266,2651708.0,,,2902,66181.25796135,1787999228.2568767,0.8320587466666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.049514710903167725,30000,,,0.03663793744622658,2653844.0,,,2905,66234.528129967,1787999281.52233,0.8319234666666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.06831036508083344,30000,,,0.024645517459331415,2668540.0,,,2920,66600.250432728,1787999647.242398,0.83099272,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.057001348584890366,30000,,,0.0399104234711508,2687908.0,,,2943,67084.466682319,1788000131.468658,0.8297660800000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.039735257625579834,30000,,,0.06716460366076338,2744284.0,,,3004,68485.985362816,1788001532.9926622,0.8261956,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04466108977794647,30000,,,0.0519367305286443,2750988.0,,,3011,68652.692948662,1788001699.693793,0.8257710133333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05032149702310562,30000,,,0.03991647463507793,2755704.0,,,3016,68769.637309533,1788001816.6398485,0.8254723333333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05298015475273132,30000,,,0.03500105974696335,2797956.0,,,3064,69820.983664637,1788002867.975072,0.8227963733333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.053597137331962585,30000,,,0.028462258881570068,2804644.0,,,3072,69987.785040382,1788003034.7877572,0.8223728,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.054426006972789764,30000,,,0.04467585159979807,2830936.0,,,3102,70641.486447512,1788003688.5037205,0.82070764,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.046269193291664124,30000,,,0.03653651241744088,2839392.0,,,3110,70851.550423792,1788003898.5565538,0.8201720933333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04874715209007263,30000,,,0.04018710419532978,2840300.0,,,3112,70874.393764802,1788003921.3986647,0.8201145866666667,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.050802864134311676,30000,,,0.07548473634715336,2843904.0,,,3116,70963.374104937,1788004010.3751009,0.8198863333333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.052796751260757446,30000,,,0.06194646236096027,2887056.0,,,3165,72038.415639097,1788005085.4198594,0.8171533733333334,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.04064473509788513,30000,,,0.15192479454450536,2915040.0,,,3195,72738.906796621,1788005785.9071414,0.8153810533333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.0584372878074646,30000,,,0.1169374714760003,2924712.0,,,3207,72980.593097777,1788006027.6033425,0.8147684933333333,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.05616600066423416,30000,,,0.036113842968091094,2925820.0,,,3207,73008.211676532,1788006055.2105184,0.8146983200000001,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.03843959420919418,30000,,,0.11806052442601737,2947036.0,,,3230,73535.892663676,1788006582.8917177,0.81335464,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
,0.035942547023296356,30000,,,0.1933315106975939,2949544.0,,,3234,73598.227353473,1788006645.2402096,0.8131958,,0.0003,,,lqz1noyb,good-sweep-1,baseline_sparse
